distance_usd,secs_remaining,p_cross,n,session
530,10,0.0,43200,EU
535,10,0.0,43200,EU
540,10,0.0,43200,EU
545,10,0.0,43200,EU
550,10,0.0,43200,EU
555,10,0.0,43200,EU
560,10,0.0,43200,EU
565,10,0.0,43200,EU
570,10,0.0,43200,EU
575,10,0.0,43200,EU
580,10,0.0,43200,EU
585,10,0.0,43200,EU
590,10,0.0,43200,EU
595,10,0.0,43200,EU
600,10,0.0,43200,EU
605,10,0.0,43200,EU
610,10,0.0,43200,EU
615,10,0.0,43200,EU
620,10,0.0,43200,EU
625,10,0.0,43200,EU
630,10,0.0,43200,EU
635,10,0.0,43200,EU
640,10,0.0,43200,EU
645,10,0.0,43200,EU
650,10,0.0,43200,EU
655,10,0.0,43200,EU
660,10,0.0,43200,EU
665,10,0.0,43200,EU
670,10,0.0,43200,EU
675,10,0.0,43200,EU
680,10,0.0,43200,EU
685,10,0.0,43200,EU
690,10,0.0,43200,EU
695,10,0.0,43200,EU
700,10,0.0,43200,EU
705,10,0.0,43200,EU
710,10,0.0,43200,EU
715,10,0.0,43200,EU
720,10,0.0,43200,EU
725,10,0.0,43200,EU
730,10,0.0,43200,EU
735,10,0.0,43200,EU
740,10,0.0,43200,EU
745,10,0.0,43200,EU
750,10,0.0,43200,EU
755,10,0.0,43200,EU
760,10,0.0,43200,EU
765,10,0.0,43200,EU
770,10,0.0,43200,EU
775,10,0.0,43200,EU
780,10,0.0,43200,EU
785,10,0.0,43200,EU
790,10,0.0,43200,EU
795,10,0.0,43200,EU
800,10,0.0,43200,EU
805,10,0.0,43200,EU
810,10,0.0,43200,EU
815,10,0.0,43200,EU
820,10,0.0,43200,EU
825,10,0.0,43200,EU
830,10,0.0,43200,EU
835,10,0.0,43200,EU
840,10,0.0,43200,EU
845,10,0.0,43200,EU
850,10,0.0,43200,EU
855,10,0.0,43200,EU
860,10,0.0,43200,EU
865,10,0.0,43200,EU
870,10,0.0,43200,EU
875,10,0.0,43200,EU
880,10,0.0,43200,EU
885,10,0.0,43200,EU
890,10,0.0,43200,EU
895,10,0.0,43200,EU
900,10,0.0,43200,EU
905,10,0.0,43200,EU
910,10,0.0,43200,EU
915,10,0.0,43200,EU
920,10,0.0,43200,EU
925,10,0.0,43200,EU
930,10,0.0,43200,EU
935,10,0.0,43200,EU
940,10,0.0,43200,EU
945,10,0.0,43200,EU
950,10,0.0,43200,EU
955,10,0.0,43200,EU
960,10,0.0,43200,EU
965,10,0.0,43200,EU
970,10,0.0,43200,EU
975,10,0.0,43200,EU
980,10,0.0,43200,EU
985,10,0.0,43200,EU
990,10,0.0,43200,EU
995,10,0.0,43200,EU
1000,10,0.0,43200,EU
1005,10,0.0,43200,EU
1010,10,0.0,43200,EU
1015,10,0.0,43200,EU
1020,10,0.0,43200,EU
1025,10,0.0,43200,EU
1030,10,0.0,43200,EU
1035,10,0.0,43200,EU
1040,10,0.0,43200,EU
1045,10,0.0,43200,EU
1050,10,0.0,43200,EU
1055,10,0.0,43200,EU
1060,10,0.0,43200,EU
1065,10,0.0,43200,EU
1070,10,0.0,43200,EU
1075,10,0.0,43200,EU
1080,10,0.0,43200,EU
1085,10,0.0,43200,EU
1090,10,0.0,43200,EU
1095,10,0.0,43200,EU
1100,10,0.0,43200,EU
1105,10,0.0,43200,EU
1110,10,0.0,43200,EU
1115,10,0.0,43200,EU
1120,10,0.0,43200,EU
1125,10,0.0,43200,EU
1130,10,0.0,43200,EU
1135,10,0.0,43200,EU
1140,10,0.0,43200,EU
1145,10,0.0,43200,EU
1150,10,0.0,43200,EU
1155,10,0.0,43200,EU
1160,10,0.0,43200,EU
1165,10,0.0,43200,EU
1170,10,0.0,43200,EU
1175,10,0.0,43200,EU
1180,10,0.0,43200,EU
1185,10,0.0,43200,EU
1190,10,0.0,43200,EU
1195,10,0.0,43200,EU
1200,10,0.0,43200,EU
1205,10,0.0,43200,EU
1210,10,0.0,43200,EU
1215,10,0.0,43200,EU
1220,10,0.0,43200,EU
1225,10,0.0,43200,EU
1230,10,0.0,43200,EU
1235,10,0.0,43200,EU
1240,10,0.0,43200,EU
1245,10,0.0,43200,EU
1250,10,0.0,43200,EU
1255,10,0.0,43200,EU
1260,10,0.0,43200,EU
1265,10,0.0,43200,EU
1270,10,0.0,43200,EU
1275,10,0.0,43200,EU
1280,10,0.0,43200,EU
1285,10,0.0,43200,EU
1290,10,0.0,43200,EU
1295,10,0.0,43200,EU
1300,10,0.0,43200,EU
1305,10,0.0,43200,EU
1310,10,0.0,43200,EU
1315,10,0.0,43200,EU
1320,10,0.0,43200,EU
1325,10,0.0,43200,EU
1330,10,0.0,43200,EU
1335,10,0.0,43200,EU
1340,10,0.0,43200,EU
1345,10,0.0,43200,EU
1350,10,0.0,43200,EU
1355,10,0.0,43200,EU
1360,10,0.0,43200,EU
1365,10,0.0,43200,EU
1370,10,0.0,43200,EU
1375,10,0.0,43200,EU
1380,10,0.0,43200,EU
1385,10,0.0,43200,EU
1390,10,0.0,43200,EU
1395,10,0.0,43200,EU
1400,10,0.0,43200,EU
1405,10,0.0,43200,EU
1410,10,0.0,43200,EU
1415,10,0.0,43200,EU
1420,10,0.0,43200,EU
1425,10,0.0,43200,EU
1430,10,0.0,43200,EU
1435,10,0.0,43200,EU
1440,10,0.0,43200,EU
1445,10,0.0,43200,EU
1450,10,0.0,43200,EU
1455,10,0.0,43200,EU
1460,10,0.0,43200,EU
1465,10,0.0,43200,EU
1470,10,0.0,43200,EU
1475,10,0.0,43200,EU
1480,10,0.0,43200,EU
1485,10,0.0,43200,EU
1490,10,0.0,43200,EU
1495,10,0.0,43200,EU
1500,10,0.0,43200,EU
1505,10,0.0,43200,EU
1510,10,0.0,43200,EU
1515,10,0.0,43200,EU
1520,10,0.0,43200,EU
1525,10,0.0,43200,EU
1530,10,0.0,43200,EU
1535,10,0.0,43200,EU
1540,10,0.0,43200,EU
1545,10,0.0,43200,EU
1550,10,0.0,43200,EU
1555,10,0.0,43200,EU
1560,10,0.0,43200,EU
1565,10,0.0,43200,EU
1570,10,0.0,43200,EU
1575,10,0.0,43200,EU
1580,10,0.0,43200,EU
1585,10,0.0,43200,EU
1590,10,0.0,43200,EU
1595,10,0.0,43200,EU
1600,10,0.0,43200,EU
1605,10,0.0,43200,EU
1610,10,0.0,43200,EU
1615,10,0.0,43200,EU
1620,10,0.0,43200,EU
1625,10,0.0,43200,EU
1630,10,0.0,43200,EU
1635,10,0.0,43200,EU
1640,10,0.0,43200,EU
1645,10,0.0,43200,EU
1650,10,0.0,43200,EU
1655,10,0.0,43200,EU
1660,10,0.0,43200,EU
1665,10,0.0,43200,EU
1670,10,0.0,43200,EU
1675,10,0.0,43200,EU
1680,10,0.0,43200,EU
1685,10,0.0,43200,EU
1690,10,0.0,43200,EU
1695,10,0.0,43200,EU
1700,10,0.0,43200,EU
1705,10,0.0,43200,EU
1710,10,0.0,43200,EU
1715,10,0.0,43200,EU
1720,10,0.0,43200,EU
1725,10,0.0,43200,EU
1730,10,0.0,43200,EU
1735,10,0.0,43200,EU
1740,10,0.0,43200,EU
1745,10,0.0,43200,EU
1750,10,0.0,43200,EU
1755,10,0.0,43200,EU
1760,10,0.0,43200,EU
1765,10,0.0,43200,EU
1770,10,0.0,43200,EU
1775,10,0.0,43200,EU
1780,10,0.0,43200,EU
1785,10,0.0,43200,EU
1790,10,0.0,43200,EU
1795,10,0.0,43200,EU
1800,10,0.0,43200,EU
1805,10,0.0,43200,EU
1810,10,0.0,43200,EU
1815,10,0.0,43200,EU
1820,10,0.0,43200,EU
1825,10,0.0,43200,EU
1830,10,0.0,43200,EU
1835,10,0.0,43200,EU
1840,10,0.0,43200,EU
1845,10,0.0,43200,EU
1850,10,0.0,43200,EU
1855,10,0.0,43200,EU
1860,10,0.0,43200,EU
1865,10,0.0,43200,EU
1870,10,0.0,43200,EU
1875,10,0.0,43200,EU
1880,10,0.0,43200,EU
1885,10,0.0,43200,EU
1890,10,0.0,43200,EU
1895,10,0.0,43200,EU
1900,10,0.0,43200,EU
1905,10,0.0,43200,EU
1910,10,0.0,43200,EU
1915,10,0.0,43200,EU
1920,10,0.0,43200,EU
1925,10,0.0,43200,EU
1930,10,0.0,43200,EU
1935,10,0.0,43200,EU
1940,10,0.0,43200,EU
1945,10,0.0,43200,EU
1950,10,0.0,43200,EU
1955,10,0.0,43200,EU
1960,10,0.0,43200,EU
1965,10,0.0,43200,EU
1970,10,0.0,43200,EU
1975,10,0.0,43200,EU
1980,10,0.0,43200,EU
1985,10,0.0,43200,EU
1990,10,0.0,43200,EU
1995,10,0.0,43200,EU
2000,10,0.0,43200,EU
50,10,0.045424,37799,EVENING
55,10,0.026985,37799,EVENING
60,10,0.016323,37799,EVENING
65,10,0.008916,37799,EVENING
70,10,0.00582,37799,EVENING
75,10,0.003201,37799,EVENING
80,10,0.001614,37799,EVENING
85,10,0.00082,37799,EVENING
90,10,0.00045,37799,EVENING
95,10,0.000265,37799,EVENING
100,10,7.9e-05,37799,EVENING
105,10,5.3e-05,37799,EVENING
110,10,2.6e-05,37799,EVENING
115,10,0.0,37799,EVENING
120,10,0.0,37799,EVENING
125,10,0.0,37799,EVENING
130,10,0.0,37799,EVENING
135,10,0.0,37799,EVENING
140,10,0.0,37799,EVENING
145,10,0.0,37799,EVENING
150,10,0.0,37799,EVENING
155,10,0.0,37799,EVENING
160,10,0.0,37799,EVENING
165,10,0.0,37799,EVENING
170,10,0.0,37799,EVENING
175,10,0.0,37799,EVENING
180,10,0.0,37799,EVENING
185,10,0.0,37799,EVENING
190,10,0.0,37799,EVENING
195,10,0.0,37799,EVENING
200,10,0.0,37799,EVENING
205,10,0.0,37799,EVENING
210,10,0.0,37799,EVENING
215,10,0.0,37799,EVENING
220,10,0.0,37799,EVENING
225,10,0.0,37799,EVENING
230,10,0.0,37799,EVENING
235,10,0.0,37799,EVENING
240,10,0.0,37799,EVENING
245,10,0.0,37799,EVENING
250,10,0.0,37799,EVENING
255,10,0.0,37799,EVENING
260,10,0.0,37799,EVENING
265,10,0.0,37799,EVENING
270,10,0.0,37799,EVENING
275,10,0.0,37799,EVENING
280,10,0.0,37799,EVENING
285,10,0.0,37799,EVENING
290,10,0.0,37799,EVENING
295,10,0.0,37799,EVENING
300,10,0.0,37799,EVENING
305,10,0.0,37799,EVENING
310,10,0.0,37799,EVENING
315,10,0.0,37799,EVENING
320,10,0.0,37799,EVENING
325,10,0.0,37799,EVENING
330,10,0.0,37799,EVENING
335,10,0.0,37799,EVENING
340,10,0.0,37799,EVENING
345,10,0.0,37799,EVENING
350,10,0.0,37799,EVENING
355,10,0.0,37799,EVENING
360,10,0.0,37799,EVENING
365,10,0.0,37799,EVENING
370,10,0.0,37799,EVENING
375,10,0.0,37799,EVENING
380,10,0.0,37799,EVENING
385,10,0.0,37799,EVENING
390,10,0.0,37799,EVENING
395,10,0.0,37799,EVENING
400,10,0.0,37799,EVENING
405,10,0.0,37799,EVENING
410,10,0.0,37799,EVENING
415,10,0.0,37799,EVENING
420,10,0.0,37799,EVENING
425,10,0.0,37799,EVENING
430,10,0.0,37799,EVENING
435,10,0.0,37799,EVENING
440,10,0.0,37799,EVENING
445,10,0.0,37799,EVENING
450,10,0.0,37799,EVENING
455,10,0.0,37799,EVENING
460,10,0.0,37799,EVENING
465,10,0.0,37799,EVENING
470,10,0.0,37799,EVENING
475,10,0.0,37799,EVENING
480,10,0.0,37799,EVENING
485,10,0.0,37799,EVENING
490,10,0.0,37799,EVENING
495,10,0.0,37799,EVENING
500,10,0.0,37799,EVENING
505,10,0.0,37799,EVENING
510,10,0.0,37799,EVENING
515,10,0.0,37799,EVENING
520,10,0.0,37799,EVENING
525,10,0.0,37799,EVENING
530,10,0.0,37799,EVENING
535,10,0.0,37799,EVENING
540,10,0.0,37799,EVENING
545,10,0.0,37799,EVENING
550,10,0.0,37799,EVENING
555,10,0.0,37799,EVENING
560,10,0.0,37799,EVENING
565,10,0.0,37799,EVENING
570,10,0.0,37799,EVENING
575,10,0.0,37799,EVENING
580,10,0.0,37799,EVENING
585,10,0.0,37799,EVENING
590,10,0.0,37799,EVENING
595,10,0.0,37799,EVENING
600,10,0.0,37799,EVENING
605,10,0.0,37799,EVENING
610,10,0.0,37799,EVENING
615,10,0.0,37799,EVENING
620,10,0.0,37799,EVENING
625,10,0.0,37799,EVENING
630,10,0.0,37799,EVENING
635,10,0.0,37799,EVENING
640,10,0.0,37799,EVENING
645,10,0.0,37799,EVENING
650,10,0.0,37799,EVENING
655,10,0.0,37799,EVENING
660,10,0.0,37799,EVENING
665,10,0.0,37799,EVENING
670,10,0.0,37799,EVENING
675,10,0.0,37799,EVENING
680,10,0.0,37799,EVENING
685,10,0.0,37799,EVENING
690,10,0.0,37799,EVENING
695,10,0.0,37799,EVENING
700,10,0.0,37799,EVENING
705,10,0.0,37799,EVENING
710,10,0.0,37799,EVENING
715,10,0.0,37799,EVENING
720,10,0.0,37799,EVENING
725,10,0.0,37799,EVENING
730,10,0.0,37799,EVENING
735,10,0.0,37799,EVENING
740,10,0.0,37799,EVENING
745,10,0.0,37799,EVENING
750,10,0.0,37799,EVENING
755,10,0.0,37799,EVENING
760,10,0.0,37799,EVENING
765,10,0.0,37799,EVENING
770,10,0.0,37799,EVENING
775,10,0.0,37799,EVENING
780,10,0.0,37799,EVENING
785,10,0.0,37799,EVENING
790,10,0.0,37799,EVENING
795,10,0.0,37799,EVENING
800,10,0.0,37799,EVENING
805,10,0.0,37799,EVENING
810,10,0.0,37799,EVENING
815,10,0.0,37799,EVENING
820,10,0.0,37799,EVENING
825,10,0.0,37799,EVENING
830,10,0.0,37799,EVENING
835,10,0.0,37799,EVENING
840,10,0.0,37799,EVENING
845,10,0.0,37799,EVENING
850,10,0.0,37799,EVENING
855,10,0.0,37799,EVENING
860,10,0.0,37799,EVENING
865,10,0.0,37799,EVENING
870,10,0.0,37799,EVENING
875,10,0.0,37799,EVENING
880,10,0.0,37799,EVENING
885,10,0.0,37799,EVENING
890,10,0.0,37799,EVENING
895,10,0.0,37799,EVENING
900,10,0.0,37799,EVENING
905,10,0.0,37799,EVENING
910,10,0.0,37799,EVENING
915,10,0.0,37799,EVENING
920,10,0.0,37799,EVENING
925,10,0.0,37799,EVENING
930,10,0.0,37799,EVENING
935,10,0.0,37799,EVENING
940,10,0.0,37799,EVENING
945,10,0.0,37799,EVENING
950,10,0.0,37799,EVENING
955,10,0.0,37799,EVENING
960,10,0.0,37799,EVENING
965,10,0.0,37799,EVENING
970,10,0.0,37799,EVENING
975,10,0.0,37799,EVENING
980,10,0.0,37799,EVENING
985,10,0.0,37799,EVENING
990,10,0.0,37799,EVENING
995,10,0.0,37799,EVENING
1000,10,0.0,37799,EVENING
1005,10,0.0,37799,EVENING
1010,10,0.0,37799,EVENING
1015,10,0.0,37799,EVENING
1020,10,0.0,37799,EVENING
1025,10,0.0,37799,EVENING
1030,10,0.0,37799,EVENING
1035,10,0.0,37799,EVENING
1040,10,0.0,37799,EVENING
1045,10,0.0,37799,EVENING
1050,10,0.0,37799,EVENING
1055,10,0.0,37799,EVENING
1060,10,0.0,37799,EVENING
1065,10,0.0,37799,EVENING
1070,10,0.0,37799,EVENING
1075,10,0.0,37799,EVENING
1080,10,0.0,37799,EVENING
1085,10,0.0,37799,EVENING
1090,10,0.0,37799,EVENING
1095,10,0.0,37799,EVENING
1100,10,0.0,37799,EVENING
1105,10,0.0,37799,EVENING
1110,10,0.0,37799,EVENING
1115,10,0.0,37799,EVENING
1120,10,0.0,37799,EVENING
1125,10,0.0,37799,EVENING
1130,10,0.0,37799,EVENING
1135,10,0.0,37799,EVENING
1140,10,0.0,37799,EVENING
1145,10,0.0,37799,EVENING
1150,10,0.0,37799,EVENING
1155,10,0.0,37799,EVENING
1160,10,0.0,37799,EVENING
1165,10,0.0,37799,EVENING
1170,10,0.0,37799,EVENING
1175,10,0.0,37799,EVENING
1180,10,0.0,37799,EVENING
1185,10,0.0,37799,EVENING
1190,10,0.0,37799,EVENING
1195,10,0.0,37799,EVENING
1200,10,0.0,37799,EVENING
1205,10,0.0,37799,EVENING
1210,10,0.0,37799,EVENING
1215,10,0.0,37799,EVENING
1220,10,0.0,37799,EVENING
1225,10,0.0,37799,EVENING
1230,10,0.0,37799,EVENING
1235,10,0.0,37799,EVENING
1240,10,0.0,37799,EVENING
1245,10,0.0,37799,EVENING
1250,10,0.0,37799,EVENING
1255,10,0.0,37799,EVENING
1260,10,0.0,37799,EVENING
1265,10,0.0,37799,EVENING
1270,10,0.0,37799,EVENING
1275,10,0.0,37799,EVENING
1280,10,0.0,37799,EVENING
1285,10,0.0,37799,EVENING
1290,10,0.0,37799,EVENING
1295,10,0.0,37799,EVENING
1300,10,0.0,37799,EVENING
1305,10,0.0,37799,EVENING
1310,10,0.0,37799,EVENING
1315,10,0.0,37799,EVENING
1320,10,0.0,37799,EVENING
1325,10,0.0,37799,EVENING
1330,10,0.0,37799,EVENING
1335,10,0.0,37799,EVENING
1340,10,0.0,37799,EVENING
1345,10,0.0,37799,EVENING
1350,10,0.0,37799,EVENING
1355,10,0.0,37799,EVENING
1360,10,0.0,37799,EVENING
1365,10,0.0,37799,EVENING
1370,10,0.0,37799,EVENING
1375,10,0.0,37799,EVENING
1380,10,0.0,37799,EVENING
1385,10,0.0,37799,EVENING
1390,10,0.0,37799,EVENING
1395,10,0.0,37799,EVENING
1400,10,0.0,37799,EVENING
1405,10,0.0,37799,EVENING
1410,10,0.0,37799,EVENING
1415,10,0.0,37799,EVENING
1420,10,0.0,37799,EVENING
1425,10,0.0,37799,EVENING
1430,10,0.0,37799,EVENING
1435,10,0.0,37799,EVENING
1440,10,0.0,37799,EVENING
1445,10,0.0,37799,EVENING
1450,10,0.0,37799,EVENING
1455,10,0.0,37799,EVENING
1460,10,0.0,37799,EVENING
1465,10,0.0,37799,EVENING
1470,10,0.0,37799,EVENING
1475,10,0.0,37799,EVENING
1480,10,0.0,37799,EVENING
1485,10,0.0,37799,EVENING
1490,10,0.0,37799,EVENING
1495,10,0.0,37799,EVENING
1500,10,0.0,37799,EVENING
1505,10,0.0,37799,EVENING
1510,10,0.0,37799,EVENING
1515,10,0.0,37799,EVENING
1520,10,0.0,37799,EVENING
1525,10,0.0,37799,EVENING
1530,10,0.0,37799,EVENING
1535,10,0.0,37799,EVENING
1540,10,0.0,37799,EVENING
1545,10,0.0,37799,EVENING
1550,10,0.0,37799,EVENING
1555,10,0.0,37799,EVENING
1560,10,0.0,37799,EVENING
1565,10,0.0,37799,EVENING
1570,10,0.0,37799,EVENING
1575,10,0.0,37799,EVENING
1580,10,0.0,37799,EVENING
1585,10,0.0,37799,EVENING
1590,10,0.0,37799,EVENING
1595,10,0.0,37799,EVENING
1600,10,0.0,37799,EVENING
1605,10,0.0,37799,EVENING
1610,10,0.0,37799,EVENING
1615,10,0.0,37799,EVENING
1620,10,0.0,37799,EVENING
1625,10,0.0,37799,EVENING
1630,10,0.0,37799,EVENING
1635,10,0.0,37799,EVENING
1640,10,0.0,37799,EVENING
1645,10,0.0,37799,EVENING
1650,10,0.0,37799,EVENING
1655,10,0.0,37799,EVENING
1660,10,0.0,37799,EVENING
1665,10,0.0,37799,EVENING
1670,10,0.0,37799,EVENING
1675,10,0.0,37799,EVENING
1680,10,0.0,37799,EVENING
1685,10,0.0,37799,EVENING
1690,10,0.0,37799,EVENING
1695,10,0.0,37799,EVENING
1700,10,0.0,37799,EVENING
1705,10,0.0,37799,EVENING
1710,10,0.0,37799,EVENING
1715,10,0.0,37799,EVENING
1720,10,0.0,37799,EVENING
1725,10,0.0,37799,EVENING
1730,10,0.0,37799,EVENING
1735,10,0.0,37799,EVENING
1740,10,0.0,37799,EVENING
1745,10,0.0,37799,EVENING
1750,10,0.0,37799,EVENING
1755,10,0.0,37799,EVENING
1760,10,0.0,37799,EVENING
1765,10,0.0,37799,EVENING
1770,10,0.0,37799,EVENING
1775,10,0.0,37799,EVENING
1780,10,0.0,37799,EVENING
1785,10,0.0,37799,EVENING
1790,10,0.0,37799,EVENING
1795,10,0.0,37799,EVENING
1800,10,0.0,37799,EVENING
1805,10,0.0,37799,EVENING
1810,10,0.0,37799,EVENING
1815,10,0.0,37799,EVENING
1820,10,0.0,37799,EVENING
1825,10,0.0,37799,EVENING
1830,10,0.0,37799,EVENING
1835,10,0.0,37799,EVENING
1840,10,0.0,37799,EVENING
1845,10,0.0,37799,EVENING
1850,10,0.0,37799,EVENING
1855,10,0.0,37799,EVENING
1860,10,0.0,37799,EVENING
1865,10,0.0,37799,EVENING
1870,10,0.0,37799,EVENING
1875,10,0.0,37799,EVENING
1880,10,0.0,37799,EVENING
1885,10,0.0,37799,EVENING
1890,10,0.0,37799,EVENING
1895,10,0.0,37799,EVENING
1900,10,0.0,37799,EVENING
1905,10,0.0,37799,EVENING
1910,10,0.0,37799,EVENING
1915,10,0.0,37799,EVENING
1920,10,0.0,37799,EVENING
1925,10,0.0,37799,EVENING
1930,10,0.0,37799,EVENING
1935,10,0.0,37799,EVENING
1940,10,0.0,37799,EVENING
1945,10,0.0,37799,EVENING
1950,10,0.0,37799,EVENING
1955,10,0.0,37799,EVENING
1960,10,0.0,37799,EVENING
1965,10,0.0,37799,EVENING
1970,10,0.0,37799,EVENING
1975,10,0.0,37799,EVENING
1980,10,0.0,37799,EVENING
1985,10,0.0,37799,EVENING
1990,10,0.0,37799,EVENING
1995,10,0.0,37799,EVENING
2000,10,0.0,37799,EVENING
50,10,0.13463,16200,LONDON_OPEN
55,10,0.092407,16200,LONDON_OPEN
60,10,0.064938,16200,LONDON_OPEN
65,10,0.044321,16200,LONDON_OPEN
70,10,0.030864,16200,LONDON_OPEN
75,10,0.02,16200,LONDON_OPEN
80,10,0.01284,16200,LONDON_OPEN
85,10,0.008086,16200,LONDON_OPEN
90,10,0.005617,16200,LONDON_OPEN
95,10,0.003642,16200,LONDON_OPEN
100,10,0.002346,16200,LONDON_OPEN
105,10,0.001235,16200,LONDON_OPEN
110,10,0.000864,16200,LONDON_OPEN
115,10,0.000556,16200,LONDON_OPEN
120,10,0.00037,16200,LONDON_OPEN
125,10,0.000185,16200,LONDON_OPEN
130,10,6.2e-05,16200,LONDON_OPEN
135,10,6.2e-05,16200,LONDON_OPEN
140,10,0.0,16200,LONDON_OPEN
145,10,0.0,16200,LONDON_OPEN
150,10,0.0,16200,LONDON_OPEN
155,10,0.0,16200,LONDON_OPEN
160,10,0.0,16200,LONDON_OPEN
165,10,0.0,16200,LONDON_OPEN
170,10,0.0,16200,LONDON_OPEN
175,10,0.0,16200,LONDON_OPEN
180,10,0.0,16200,LONDON_OPEN
185,10,0.0,16200,LONDON_OPEN
190,10,0.0,16200,LONDON_OPEN
195,10,0.0,16200,LONDON_OPEN
200,10,0.0,16200,LONDON_OPEN
205,10,0.0,16200,LONDON_OPEN
210,10,0.0,16200,LONDON_OPEN
215,10,0.0,16200,LONDON_OPEN
220,10,0.0,16200,LONDON_OPEN
225,10,0.0,16200,LONDON_OPEN
230,10,0.0,16200,LONDON_OPEN
235,10,0.0,16200,LONDON_OPEN
240,10,0.0,16200,LONDON_OPEN
245,10,0.0,16200,LONDON_OPEN
250,10,0.0,16200,LONDON_OPEN
255,10,0.0,16200,LONDON_OPEN
260,10,0.0,16200,LONDON_OPEN
265,10,0.0,16200,LONDON_OPEN
270,10,0.0,16200,LONDON_OPEN
275,10,0.0,16200,LONDON_OPEN
280,10,0.0,16200,LONDON_OPEN
285,10,0.0,16200,LONDON_OPEN
290,10,0.0,16200,LONDON_OPEN
295,10,0.0,16200,LONDON_OPEN
300,10,0.0,16200,LONDON_OPEN
305,10,0.0,16200,LONDON_OPEN
310,10,0.0,16200,LONDON_OPEN
315,10,0.0,16200,LONDON_OPEN
320,10,0.0,16200,LONDON_OPEN
325,10,0.0,16200,LONDON_OPEN
330,10,0.0,16200,LONDON_OPEN
335,10,0.0,16200,LONDON_OPEN
340,10,0.0,16200,LONDON_OPEN
345,10,0.0,16200,LONDON_OPEN
350,10,0.0,16200,LONDON_OPEN
355,10,0.0,16200,LONDON_OPEN
360,10,0.0,16200,LONDON_OPEN
365,10,0.0,16200,LONDON_OPEN
370,10,0.0,16200,LONDON_OPEN
375,10,0.0,16200,LONDON_OPEN
380,10,0.0,16200,LONDON_OPEN
385,10,0.0,16200,LONDON_OPEN
390,10,0.0,16200,LONDON_OPEN
395,10,0.0,16200,LONDON_OPEN
400,10,0.0,16200,LONDON_OPEN
405,10,0.0,16200,LONDON_OPEN
410,10,0.0,16200,LONDON_OPEN
415,10,0.0,16200,LONDON_OPEN
420,10,0.0,16200,LONDON_OPEN
425,10,0.0,16200,LONDON_OPEN
430,10,0.0,16200,LONDON_OPEN
435,10,0.0,16200,LONDON_OPEN
440,10,0.0,16200,LONDON_OPEN
445,10,0.0,16200,LONDON_OPEN
450,10,0.0,16200,LONDON_OPEN
455,10,0.0,16200,LONDON_OPEN
460,10,0.0,16200,LONDON_OPEN
465,10,0.0,16200,LONDON_OPEN
470,10,0.0,16200,LONDON_OPEN
475,10,0.0,16200,LONDON_OPEN
480,10,0.0,16200,LONDON_OPEN
485,10,0.0,16200,LONDON_OPEN
490,10,0.0,16200,LONDON_OPEN
495,10,0.0,16200,LONDON_OPEN
500,10,0.0,16200,LONDON_OPEN
505,10,0.0,16200,LONDON_OPEN
510,10,0.0,16200,LONDON_OPEN
515,10,0.0,16200,LONDON_OPEN
520,10,0.0,16200,LONDON_OPEN
525,10,0.0,16200,LONDON_OPEN
530,10,0.0,16200,LONDON_OPEN
535,10,0.0,16200,LONDON_OPEN
540,10,0.0,16200,LONDON_OPEN
545,10,0.0,16200,LONDON_OPEN
550,10,0.0,16200,LONDON_OPEN
555,10,0.0,16200,LONDON_OPEN
560,10,0.0,16200,LONDON_OPEN
565,10,0.0,16200,LONDON_OPEN
570,10,0.0,16200,LONDON_OPEN
575,10,0.0,16200,LONDON_OPEN
580,10,0.0,16200,LONDON_OPEN
585,10,0.0,16200,LONDON_OPEN
590,10,0.0,16200,LONDON_OPEN
595,10,0.0,16200,LONDON_OPEN
600,10,0.0,16200,LONDON_OPEN
605,10,0.0,16200,LONDON_OPEN
610,10,0.0,16200,LONDON_OPEN
615,10,0.0,16200,LONDON_OPEN
620,10,0.0,16200,LONDON_OPEN
625,10,0.0,16200,LONDON_OPEN
630,10,0.0,16200,LONDON_OPEN
635,10,0.0,16200,LONDON_OPEN
640,10,0.0,16200,LONDON_OPEN
645,10,0.0,16200,LONDON_OPEN
650,10,0.0,16200,LONDON_OPEN
655,10,0.0,16200,LONDON_OPEN
660,10,0.0,16200,LONDON_OPEN
665,10,0.0,16200,LONDON_OPEN
670,10,0.0,16200,LONDON_OPEN
675,10,0.0,16200,LONDON_OPEN
680,10,0.0,16200,LONDON_OPEN
685,10,0.0,16200,LONDON_OPEN
690,10,0.0,16200,LONDON_OPEN
695,10,0.0,16200,LONDON_OPEN
700,10,0.0,16200,LONDON_OPEN
705,10,0.0,16200,LONDON_OPEN
710,10,0.0,16200,LONDON_OPEN
715,10,0.0,16200,LONDON_OPEN
720,10,0.0,16200,LONDON_OPEN
725,10,0.0,16200,LONDON_OPEN
730,10,0.0,16200,LONDON_OPEN
735,10,0.0,16200,LONDON_OPEN
740,10,0.0,16200,LONDON_OPEN
745,10,0.0,16200,LONDON_OPEN
750,10,0.0,16200,LONDON_OPEN
755,10,0.0,16200,LONDON_OPEN
760,10,0.0,16200,LONDON_OPEN
765,10,0.0,16200,LONDON_OPEN
770,10,0.0,16200,LONDON_OPEN
775,10,0.0,16200,LONDON_OPEN
780,10,0.0,16200,LONDON_OPEN
785,10,0.0,16200,LONDON_OPEN
790,10,0.0,16200,LONDON_OPEN
795,10,0.0,16200,LONDON_OPEN
